brand,model,min_cost_price,max_cost_price,vehicle_age,km_driven,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price,sale_state
Maruti,Baleno,681000,1054000,2,5000,Petrol,1,21.4,1197,83.1,5,686000,Kerala 
Maruti,Alto,332000,449000,5,50000,Petrol,0,22.74,796,47.3,5,200000,Maharashtra
Maruti,Swift Dzire,653000,995000,11,44000,Petrol,0,19.1,1197,85.8,5,250000,Madhya Pradesh
Maruti,Vitara,839666.6667,1323333.333,3,90000,Diesel,0,24.3,1248,88.5,5,730000,Himachal Pradesh
Hyundai,Verna,1054000,1652000,5,55000,Petrol,0,17.01,1591,121.3,5,650000,Sikkim
Maruti,Vitara,839666.6667,1323333.333,4,45000,Diesel,0,24.3,1248,88.5,5,790000,Goa
Maruti,Baleno,693000,1063000,4,30000,Petrol,0,21.4,1197,83.1,5,620000,Nagaland
Hyundai,Verna,953000,1463000,8,50000,Petrol,0,17.01,1591,121.3,5,510000,Andhra Pradesh
Maruti,Eeco,463000,509000,8,20000,Petrol,0,15.37,1196,73,5,375000,Gujarat
Maruti,Swift Dzire,674000,1004000,4,19843,Petrol,1,21.21,1197,81.8,5,620000,Maharashtra
Ford,Endeavour,3500000,4193000,10,30000,Diesel,1,11.4,2953,153.86,7,950000,Madhya Pradesh
Toyota,Innova,1990000,2990000,4,52300,Diesel,0,13.68,2393,147.51,7,1450000,Rajasthan
Honda,City,1224000,1617000,5,40000,Petrol,1,18,1497,117.3,5,845000,Uttar Pradesh
Maruti,Swift Dzire,675762.0482,990132.5301,7,61500,Diesel,0,23.4,1248,74,5,390000,Punjab
Honda,Amaze,704000,990000,6,59000,Petrol,0,18,1198,86.7,5,395000,Gujarat
Hyundai,Grand,699000,735000,3,40000,Petrol,0,18.9,1197,81.86,5,450000,Maharashtra
Audi,A6,6511200,7091000,8,60000,Diesel,1,17.68,1968,174.33,5,1700000,Madhya Pradesh
Hyundai,Grand,648000,657000,8,61000,Petrol,0,18.9,1197,82,5,325000,Rajasthan
Mahindra,KUV,687900,872866.6667,5,70000,Diesel,0,25.32,1198,77,6,350000,Uttar Pradesh
Mahindra,XUV500,1654000,2328000,8,63000,Diesel,0,15.1,2179,140,7,650000,Punjab
Mercedes-Benz,E-Class,722900000,17200000,9,58000,Petrol,0,12.3,1796,185,5,1250000,Gujarat
Maruti,Swift Dzire,675762.0482,990132.5301,4,22000,Diesel,0,28.4,1248,74.02,5,750000,Maharashtra
Honda,City,1330978.362,1707437.403,11,57977,Petrol,0,17,1497,118,5,299000,Madhya Pradesh
Land Rover,Rover,6794000,7254000,3,13000,Petrol,1,12.19,1997,237.36,4,7000000,Rajasthan
Mini,Cooper,3982000,5403000,9,67000,Petrol,1,17.33,1998,189.08,4,1325000,Uttar Pradesh
Maruti,Ertiga,926776,1149968,7,48242,Diesel,0,20.77,1248,88.76,7,524000,Punjab
Ford,Figo,862000,929000,9,68000,Diesel,0,20,1399,68.05,5,169000,Gujarat
Maruti,Ertiga,926776,1149968,7,40000,Diesel,0,20.77,1248,88.8,7,500000,Maharashtra
Audi,Q7,8060000,8060000,9,98000,Diesel,1,12.07,2967,241.4,7,2000000,Madhya Pradesh
Maruti,Swift Dzire,675762.0482,990132.5301,8,113450,Diesel,0,23.4,1248,74,5,380000,Rajasthan
Maruti,Wagon R,516000,694000,3,80000,Petrol,1,20.51,998,67,5,400000,Uttar Pradesh
Hyundai,Santro,540000,740000,1,1000,Petrol,1,20.3,1086,68,5,565000,Punjab
Maruti,Wagon R,545348.135,691769.0941,6,20292,Petrol,0,20.51,998,67.04,5,335000,Gujarat
Mahindra,Scorpio,1519000,1971000,11,67900,Diesel,0,12.05,2179,120,7,300000,Maharashtra
Mahindra,Scorpio,1510000,1992000,6,40000,Diesel,0,15.4,1997,120,7,1051000,Madhya Pradesh
Hyundai,Grand,689359.8901,724879.1209,4,60000,Diesel,0,24,1186,73.97,5,510000,Rajasthan
Renault,KWID,381000,629000,3,25000,Petrol,1,24.04,999,67,5,370000,Uttar Pradesh
Maruti,Wagon R,516000,688000,15,70000,Petrol,0,18.9,998,67.1,5,200000,Punjab
Maruti,Baleno,684580.9129,1054132.78,3,21000,Diesel,0,27.39,1248,74,5,625000,Gujarat
Mahindra,Scorpio,1510000,1992000,3,39000,Diesel,0,16.36,2179,140,7,1290000,Maharashtra
Hyundai,Creta,1203196.429,2058260.714,4,30000,Petrol,0,15.8,1591,121.3,5,890000,Madhya Pradesh
Hyundai,Verna,1309000,1829000,9,61000,Diesel,0,22.32,1582,126.3,5,420000,Delhi
Maruti,Swift,604000,898000,4,5743,Petrol,0,20.4,1197,83.11,5,500000,Madhya Pradesh
Hyundai,Grand,689359.8901,724879.1209,3,24200,Petrol,0,18.9,1197,81.86,5,600000,Delhi
Maruti,Baleno,684580.9129,1054132.78,4,57000,Diesel,0,27.39,1248,74,5,590000,Madhya Pradesh
Hyundai,i10,698320,729333.3333,10,58000,Petrol,0,20.36,1197,78.9,5,190000,Delhi
Datsun,GO,488000,795000,4,15000,Petrol,0,19.44,1198,67,7,500000,Madhya Pradesh
Maruti,Celerio,537713.5417,658937.5,4,10000,Petrol,0,23.1,998,67.04,5,450000,Delhi
Mahindra,XUV500,1645000,2344000,6,100000,Diesel,0,15.1,2179,140,7,650000,Madhya Pradesh
BMW,Z4,7706000,9414000,1,2000,Petrol,1,11.29,2998,335,2,8250000,Delhi
Maruti,Wagon R,516000,694000,1,10000,Petrol,0,20.52,1197,81.8,5,500000,Madhya Pradesh
Maruti,Alto,357003.861,465401.5444,12,43000,Petrol,0,19.7,796,46.3,5,140000,Delhi
Honda,Amaze,793916.9329,1074051.118,8,64000,CNG,0,18,1198,86.7,5,349000,Punjab
Maruti,Wagon R,536000,712000,7,30000,Petrol,0,20.51,998,67.06,5,325000,Gujarat
Honda,City,1268000,1680000,7,63000,Petrol,0,17.8,1497,117.3,5,435000,Maharashtra
Maruti,Celerio,537713.5417,658937.5,3,28000,CNG,0,31.79,998,58.33,5,455000,Madhya Pradesh
Land Rover,Rover,860700000,10000000,3,25000,Petrol,1,9.17,2995,335.25,7,6200000,Rajasthan
Honda,City,1268000,1680000,4,32226,Petrol,0,17.8,1497,117.3,5,755000,Uttar Pradesh
Maruti,Alto,357003.861,465401.5444,7,65000,Petrol,0,23.95,998,67.05,5,245000,Punjab
Kia,Seltos,1188333.333,2032111.111,2,14000,Diesel,0,20.8,1493,113.4,5,1350000,Gujarat
Renault,KWID,394000,643000,3,15000,Petrol,1,24.04,999,67,5,310000,Maharashtra
BMW,6,7837000,7837000,3,30000,Petrol,1,14.28,1998,254.7,4,5500000,Karnataka
Maruti,Swift Dzire,675762.0482,990132.5301,3,32000,Diesel,0,19.3,1248,73.9,5,675000,Maharashtra
Maruti,Wagon R,544000,725000,2,30000,Petrol,0,20.52,1197,81.8,5,500000,Madhya Pradesh
Hyundai,i10,698320,729333.3333,11,25000,Petrol,0,20.36,1197,78.9,5,300000,Uttar Pradesh
Mahindra,Scorpio,1550000,2009000,5,35000,Diesel,1,15.4,2179,120,7,1450000,Bihar
Mahindra,Scorpio,1480000,1919000,8,140000,Diesel,0,12.05,2179,120,8,530000,Kerala 
Ford,Ecosport,1014000,1379000,7,65597,Diesel,0,22.7,1498,89.84,5,575000,Punjab
Hyundai,i20,797000,1346000,4,35000,Petrol,0,18.6,1197,81.83,5,550000,Maharashtra
Maruti,Ciaz,978964.0288,1340179.856,7,160000,Diesel,0,26.21,1248,88.5,5,500000,Madhya Pradesh
Maruti,Baleno,681000,1054000,1,7124,Petrol,0,21.01,1197,81.8,5,643000,Maharashtra
Ford,Ecosport,919000,1302000,2,15000,Petrol,0,18.1,999,123.24,5,1000000,Madhya Pradesh
Hyundai,Grand,674000,709000,5,34000,Petrol,0,18.9,1197,82,5,550000,Nagaland
Volkswagen,Vento,1042329.545,1616602.273,10,280000,Diesel,0,20.54,1598,103.6,5,300000,Punjab
Tata,Tigor,630000,871000,3,40000,Petrol,0,20.3,1199,84,5,470000,Haryana
Honda,City,1400000,1649000,7,77000,Diesel,0,26,1498,98.6,5,525000,Himachal Pradesh
Datsun,GO,488000,795000,4,15000,Petrol,0,19.44,1198,67,7,469000,Sikkim
Maruti,Alto,357003.861,465401.5444,9,60000,Petrol,0,20.92,998,67.1,5,210000,Goa
Maruti,Alto,353000,473000,8,120000,Petrol,0,22.74,796,47.3,5,200000,Nagaland
Renault,KWID,346000,588000,2,2500,Petrol,0,23.01,999,67,5,400000,Andhra Pradesh
Jaguar,XF,6813000,6813000,8,50000,Diesel,1,16.36,2179,187.7,5,2150000,Gujarat
Maruti,Celerio,498000,625000,5,46500,Petrol,0,23.1,998,67.04,5,340000,Maharashtra
Maruti,Alto,357003.861,465401.5444,16,5000,Petrol,0,19.7,796,46.3,5,95000,Madhya Pradesh
Maruti,Swift,629140.5229,920202.6144,9,68000,Diesel,0,22.9,1248,74,5,381000,Andhra Pradesh
Mercedes-Benz,C-Class,5130000,6408000,10,45000,Diesel,1,14.94,2143,204,5,775000,Gujarat
Maruti,Swift Dzire,675762.0482,990132.5301,4,20000,Diesel,0,28.4,1248,74.02,5,700000,Maharashtra
Maruti,Ciaz,978964.0288,1340179.856,4,106000,Diesel,0,28.09,1248,88.5,5,675000,Maharashtra
Honda,City,1268000,1680000,6,28000,Petrol,1,18,1497,117.3,5,670000,Madhya Pradesh
Mahindra,XUV500,1645000,2344000,3,50000,Diesel,0,16,2179,140,7,1050000,West Bengal
BMW,X5,8378000,9529000,2,19000,Diesel,1,13.38,2993,265,5,7900000,Madhya Pradesh
Honda,City,1268000,1680000,10,55000,Petrol,0,17,1497,118,5,360000,Andhra Pradesh
Ford,Figo,846000,912000,4,53000,Diesel,0,25.83,1498,99,5,400000,Gujarat
Hyundai,Verna,1219000,1718000,7,89000,Diesel,0,22.32,1582,126.32,5,470000,Maharashtra
Maruti,Alto,341000,457000,3,22000,Petrol,0,24.7,796,47.3,5,304000,Maharashtra
Honda,City,1435000,1700000,7,69000,Diesel,0,26,1498,98.6,5,490000,Madhya Pradesh
Mahindra,Scorpio,1510000,1992000,5,155000,Diesel,0,15.4,1997,120,7,864000,West Bengal
Mahindra,XUV500,1654000,2328000,8,85000,Diesel,0,16,2179,140,7,480000,Madhya Pradesh
Maruti,Wagon R,526000,701000,2,3600,Petrol,1,20.52,1197,81.8,5,575000,Andhra Pradesh
Maruti,Baleno,681000,1054000,2,5000,Petrol,1,21.4,1197,83.1,5,686000,Gujarat
Toyota,Innova,2017158.73,2955126.984,6,143000,Diesel,0,12.99,2494,100,7,780000,Maharashtra
Audi,A6,6511200,7091000,3,24000,Diesel,1,17.68,1968,174.33,5,3490000,Maharashtra
MG,Hector,1699000,2175000,2,28000,Diesel,0,17.41,1956,167.68,5,1699000,Madhya Pradesh
Maruti,Swift,629140.5229,920202.6144,2,44000,Diesel,0,28.4,1248,74,5,800000,West Bengal
Maruti,Baleno,681000,1054000,3,10000,Petrol,1,21.4,1197,83.1,5,680000,Rajasthan
Toyota,Fortuner,3997000,4624000,11,200000,Diesel,0,11.5,2982,171,7,1200000,Uttar Pradesh
Toyota,Innova,2017158.73,2955126.984,9,187031,Diesel,0,12.99,2494,100,8,525000,Punjab
Ford,Ecosport,919000,1313000,2,22346,Petrol,0,17,1497,121.36,5,955000,Gujarat
Hyundai,i20,860000,1128000,9,120000,Diesel,0,21.9,1396,90,5,350000,Maharashtra
Maruti,Vitara,830000,1316000,1,1000,Petrol,0,17.03,1462,103.26,5,800000,Madhya Pradesh
Maruti,Alto,357003.861,465401.5444,16,56700,Petrol,0,19.7,796,46.3,5,75000,Rajasthan
Mahindra,XUV500,1645000,2344000,6,170000,Diesel,0,16,2179,140,7,825000,Uttar Pradesh
Mahindra,Marazzo,1354000,1602000,2,60000,Diesel,0,17.3,1497,121,8,1476000,Rajasthan
Honda,Jazz,855000,1102000,3,40000,Petrol,1,18.2,1199,88.7,5,670000,Uttar Pradesh
Maruti,Alto,357003.861,465401.5444,9,28000,Petrol,0,19.7,796,46.3,5,180000,Punjab
Hyundai,Grand,648000,657000,4,35000,Petrol,0,18.9,1197,81.86,5,490000,Gujarat
Maruti,Baleno,684580.9129,1054132.78,4,20000,Petrol,0,21.4,1197,83.1,5,550000,Maharashtra
Hyundai,i10,698320,729333.3333,7,40000,Petrol,0,20.36,1197,78.9,5,350000,Madhya Pradesh
Toyota,Innova,1999000,2911000,2,35000,Diesel,0,13.68,2393,147.8,8,1500000,Rajasthan
Ford,Figo,896000,946000,9,74000,Diesel,0,20,1399,68.05,5,190000,Delhi
Renault,Duster,1143444.444,1690333.333,7,46500,Diesel,0,20.45,1461,83.8,5,460000,Delhi
Maruti,Swift,604000,898000,2,8000,Petrol,1,21.21,1197,81.8,5,650000,Delhi
Maruti,Ciaz,978964.0288,1340179.856,5,120000,Diesel,0,28.09,1248,88.5,5,700000,Delhi
Maruti,Swift,604000,898000,4,34000,Petrol,0,20.4,1197,81.8,5,455000,Madhya Pradesh
Maruti,Swift,604000,898000,7,54000,Petrol,0,22,1197,81.8,5,365000,Rajasthan
Maruti,Swift Dzire,653000,995000,7,11275,Petrol,0,19.1,1197,85.8,5,470000,Delhi
Toyota,Fortuner,3997000,4624000,3,35000,Diesel,1,12.9,2755,174.5,7,2950000,Delhi
Maruti,Swift,629140.5229,920202.6144,9,48000,Diesel,0,22.9,1248,74,5,400000,Delhi
Renault,Duster,1143444.444,1690333.333,6,68000,Diesel,0,19.87,1461,83.8,5,550000,Delhi
Honda,Civic,2084000,2463000,2,23000,Petrol,1,13.9,1799,130.2,5,1519000,Madhya Pradesh
Maruti,Swift Dzire,675762.0482,990132.5301,3,31500,Diesel,1,28.4,1248,74.02,5,740000,Rajasthan
Honda,Amaze,877000,1137000,8,73000,Diesel,0,25.8,1498,98.6,5,325000,Delhi
Hyundai,Grand,580000,876000,1,10000,Petrol,1,20.7,1197,81.86,5,600000,Delhi
Honda,Amaze,859000,1109000,8,208000,Diesel,0,25.8,1498,98.6,5,300000,Delhi
Hyundai,i10,699000,735000,11,30000,Petrol,0,20.36,1197,78.9,5,300000,Delhi
Maruti,Wagon R,598000,606000,5,83000,CNG,0,26.6,998,58.16,5,345000,Madhya Pradesh
Mahindra,Scorpio,1510000,1992000,3,60000,Diesel,0,15.4,2523,75,7,900000,Rajasthan
Mahindra,XUV500,1611000,2267000,5,83000,Diesel,0,16,1997,140,7,1025000,Delhi
Isuzu,D-Max,1974000,2379000,4,58132,Diesel,0,12.4,2499,134,5,1450000,Delhi
Maruti,Swift,613000,890000,6,34000,Petrol,0,20.4,1197,81.8,5,400000,Delhi
Honda,Amaze,869000,1126000,7,45120,Diesel,0,25.8,1498,98.6,5,367000,Delhi
Hyundai,Grand,711000,748000,2,15000,Petrol,1,18.9,1197,81.86,5,535000,Madhya Pradesh
Maruti,Ertiga,877000,1198000,2,15000,Petrol,0,19.34,1462,103,7,805000,Rajasthan
MG,Hector,1496000,2073000,1,1000,Petrol,0,15.81,1451,141,5,1488000,West Bengal
Hyundai,i10,698320,729333.3333,9,64000,Petrol,0,20.36,1197,78.9,5,250000,Karnataka
Mercedes-Benz,E-Class,7545000,9401000,10,98000,Diesel,1,14.21,2143,203,5,700000,Jammu and Kashmir
Maruti,Vitara,839666.6667,1323333.333,5,65000,Diesel,0,24.3,1248,88.5,5,675000,Tamil Nadu
Maruti,Swift,629140.5229,920202.6144,6,84000,Diesel,0,28.4,1248,74,5,425000,Uttar Pradesh
Maruti,Alto,357003.861,465401.5444,6,33000,Petrol,0,22.74,796,47.3,5,260000,Bihar
Honda,City,1258000,1671000,5,55670,Petrol,0,17.8,1497,117.3,5,700000,Gujarat
Maruti,Baleno,684580.9129,1054132.78,4,50000,Diesel,0,27.39,1248,74,5,560000,Maharashtra
Hyundai,Verna,1284000,1809000,15,148000,Diesel,0,16.8,1493,110,5,155000,Madhya Pradesh
Porsche,Cayenne,13700000,22100000,5,47000,Diesel,1,15.15,2967,240,5,5975000,Rajasthan
Maruti,Ertiga,862000,1206000,2,18000,Petrol,0,19.01,1462,103.26,7,800000,West Bengal
BMW,3,4928000,5601000,10,52420,Diesel,1,22.69,1995,190,5,750000,Karnataka
Hyundai,Grand,716000,752000,6,10000,Petrol,0,18.9,1197,82,5,350000,Jammu and Kashmir
Toyota,Innova,1916000,2789000,5,40000,Diesel,0,13.68,2393,147.8,8,1380000,Tamil Nadu
Mahindra,Scorpio,1425000,1853000,6,50000,Diesel,0,15.4,2179,120,7,1000000,Uttar Pradesh
Maruti,Ertiga,854000,1166000,3,50000,Petrol,0,17.5,1373,91.1,7,700000,Bihar
Maruti,Swift Dzire,662000,986000,12,76963,Petrol,0,17.5,1298,85.8,5,230000,Kerala 
BMW,5,7440307.692,8352307.692,5,52890,Diesel,1,18.12,1995,190,5,2800000,Punjab
Maruti,Alto,490000,494000,5,45000,CNG,0,30.46,796,47.3,5,350000,Haryana
Maruti,Baleno,684580.9129,1054132.78,3,25000,Diesel,0,27.39,1248,74,5,825000,Himachal Pradesh
Renault,KWID,343000,578000,3,10103,Petrol,0,25.17,799,53.3,5,325000,Sikkim
BMW,X1,4986000,5148000,7,24000,Diesel,1,17.05,1995,184,5,1675000,Goa
Mahindra,XUV500,1645000,2344000,7,47240,Diesel,0,15.1,2179,140,7,800000,Nagaland
Maruti,Celerio,521000,654000,2,30000,Petrol,0,23.1,998,67.04,5,400000,Andhra Pradesh
Toyota,Innova,1990000,2990000,3,58000,Diesel,0,13.68,2393,147.51,7,1750000,Gujarat
Audi,A4,5004692.308,5511153.846,8,65000,Diesel,1,16.55,1968,147.51,5,1200000,Maharashtra
Hyundai,i20,965000,1267000,6,35213,Diesel,0,22.54,1396,88.73,5,535000,Madhya Pradesh
Hyundai,Grand,716000,752000,6,35000,Petrol,0,18.9,1197,82,5,356000,Rajasthan
Mahindra,XUV500,1662371.134,2340865.979,9,92000,Diesel,0,16,2179,140,7,550000,West Bengal
Maruti,Eeco,574000,574000,3,34500,CNG,0,21.94,1196,61.7,5,360000,Karnataka
Maruti,Ertiga,926776,1149968,4,50000,Diesel,0,24.52,1248,88.5,7,700000,Jammu and Kashmir
Hyundai,Grand,681000,716000,5,30000,Petrol,0,18.9,1197,82,5,390000,Maharashtra
Toyota,Fortuner,3997000,4624000,9,51000,Diesel,1,12.55,2982,168.7,7,1245000,Madhya Pradesh
Mahindra,XUV500,1611000,2267000,4,60000,Diesel,1,16,2179,140,7,1150000,Bihar
Maruti,Wagon R,511000,679000,10,83000,Petrol,0,18.9,998,67.1,5,180000,Kerala 
Skoda,Rapid,868000,1533000,7,70000,Petrol,0,15,1598,103.52,5,425000,Punjab
Ford,Freestyle,691000,885000,2,50000,Petrol,0,19,1194,94.68,5,650000,Haryana
Maruti,Swift,629140.5229,920202.6144,9,60000,Diesel,0,22.9,1248,74,5,400000,Himachal Pradesh
Honda,City,1268000,1680000,12,51000,Petrol,0,17,1497,118,5,275000,Sikkim
Maruti,Alto,357003.861,465401.5444,10,40000,Petrol,0,19.7,796,46.3,5,170000,Goa
Skoda,Superb,3537000,3827000,11,100000,Petrol,0,13.14,1798,157.8,5,235000,Nagaland
Mercedes-Benz,C-Class,5216000,6517000,10,160000,Diesel,1,14.84,2143,170,5,700000,Maharashtra
Maruti,Alto,357003.861,465401.5444,7,70000,Petrol,0,23.95,998,67.05,5,250000,Madhya Pradesh
Maruti,Swift,635000,930000,8,70000,Petrol,0,18.6,1197,85.8,5,350000,Maharashtra
Hyundai,i20,718000,1181000,5,50000,Petrol,0,18.6,1197,81.83,5,480000,Madhya Pradesh
Maruti,Swift Dzire,653000,995000,4,30000,Petrol,1,21.21,1197,81.8,5,690000,Rajasthan
Maruti,Ciaz,978964.0288,1340179.856,6,60000,Diesel,0,26.21,1248,88.5,5,670000,West Bengal
Maruti,Alto,357003.861,465401.5444,10,50000,Petrol,0,20.92,998,67.1,5,250000,Karnataka
Mahindra,Scorpio,1506029.289,1955941.423,4,42000,Diesel,0,15.4,2523,75,7,935000,Jammu and Kashmir
Hyundai,Verna,1036000,1619000,2,15000,Petrol,0,17,1591,121.3,5,1030000,Maharashtra
Maruti,Wagon R,526000,707000,16,33650,Petrol,0,18.9,998,67.1,5,110000,Madhya Pradesh
Hyundai,i20,777000,1289000,6,35000,Petrol,0,18.6,1197,81.83,5,470000,Bihar
Maruti,Swift,604000,898000,6,30000,Petrol,0,20.4,1197,81.8,5,370000,Kerala 
Maruti,Celerio,512000,648000,3,100000,Petrol,1,23.1,998,67.04,5,450000,Punjab
Maruti,Wagon R,597000,604000,5,58000,CNG,0,26.2,998,58.2,5,275000,Haryana
Maruti,Swift Dzire,698000,1040000,2,4000,Petrol,1,21.21,1197,81.8,5,731000,Maharashtra
Maruti,Wagon R,535000,713000,5,60000,Petrol,0,20.51,998,67.04,5,380000,Madhya Pradesh
Tata,Nexon,988000,1525000,3,60000,Diesel,0,21.5,1497,108.5,5,900000,Goa
Honda,Amaze,704000,990000,5,34000,Petrol,0,18,1198,86.7,5,500000,Nagaland
Datsun,GO,464000,744000,4,42000,Petrol,0,20.63,1198,67.06,5,330000,Maharashtra
Tata,Hexa,1410000,1410000,3,60000,Diesel,0,17.6,2179,153.86,7,1400000,Madhya Pradesh
Hyundai,Verna,1284000,1809000,8,80000,Diesel,0,22.32,1582,126.3,5,540000,Maharashtra
Mahindra,Bolero,893000,1047000,13,120000,Diesel,0,13.6,2523,63,7,375000,Madhya Pradesh
Toyota,Fortuner,3594000,3776000,5,50000,Petrol,1,10.26,2694,163.7,7,2600000,Rajasthan
Ford,Ecosport,927000,1292000,5,35200,Petrol,1,14.7,1496,120.69,5,725000,West Bengal
Hyundai,i20,803000,1341000,1,3700,Petrol,0,18.6,1197,81.86,5,765000,Karnataka
Maruti,Wagon R,535000,713000,5,25000,Petrol,0,20.51,998,67.04,5,380000,Jammu and Kashmir
Toyota,Fortuner,3997000,4624000,4,64000,Diesel,1,12.9,2755,174.5,7,2625000,Maharashtra
Mahindra,XUV500,1662371.134,2340865.979,8,50000,Diesel,0,15.1,2179,140,7,621000,Madhya Pradesh
Maruti,Swift Dzire,686000,1031000,2,15000,Petrol,0,21.21,1197,81.8,5,600000,Gujarat
Mahindra,XUV300,930000,1327000,2,30000,Petrol,0,17,1197,110,5,1130000,Maharashtra
Maruti,Swift Dzire,675762.0482,990132.5301,1,35000,Petrol,0,21.21,1197,81.8,5,670000,Madhya Pradesh
Ford,Endeavour,3627000,4273000,4,62876,Diesel,1,10.91,3198,197,7,2875000,Rajasthan
Honda,Amaze,877000,1137000,6,70000,Diesel,0,25.8,1498,98.6,5,350000,West Bengal
Maruti,Swift Dzire,675762.0482,990132.5301,6,84003,Diesel,0,26.59,1248,74,5,530000,Karnataka
Mahindra,Thar,1475000,1692000,4,55000,Diesel,0,16.55,2498,105,6,850000,Jammu and Kashmir
Maruti,Alto,489000,493000,5,42000,CNG,0,33.44,796,40.3,4,260000,Tamil Nadu
Maruti,Alto,357003.861,465401.5444,8,31000,Petrol,0,20.92,998,67.1,5,230000,Uttar Pradesh
Ford,Ecosport,1014000,1379000,8,80000,Diesel,0,22.7,1498,89.84,5,475000,Bihar
Tata,Nexon,840000,1357000,2,6000,Petrol,0,17,1198,108.5,5,750000,Kerala 
Land Rover,Rover,6887000,7139000,2,12000,Diesel,1,12.63,2179,147.5,5,4000000,Punjab
Skoda,Superb,3619450.98,3922294.118,8,65000,Diesel,0,17.2,1968,138.1,5,499000,Haryana
Honda,Jazz,851000,1096000,4,30000,Petrol,0,18.7,1199,88.7,5,525000,Himachal Pradesh
Hyundai,i20,798000,1327000,7,10000,Petrol,0,18.6,1197,81.83,5,535000,Sikkim
Maruti,Dzire VXI,685000,1030000,5,62150,Petrol,0,23.26,1197,88.5,5,485000,Goa
Mahindra,XUV500,1654000,2328000,6,47300,Diesel,0,15.1,2179,140,7,745000,Nagaland
Ford,Aspire,962000,1001000,6,63000,Diesel,0,25.83,1498,99,5,475000,Andhra Pradesh
Hyundai,Grand,689359.8901,724879.1209,7,80000,Diesel,0,24,1120,70,5,300000,Gujarat
Volvo,S90,6772000,6772000,5,20400,Diesel,1,18,1969,190,5,3650000,Maharashtra
Maruti,Alto,357003.861,465401.5444,5,71000,Petrol,0,24.7,796,47.3,5,299000,Madhya Pradesh
Maruti,Ertiga,926776,1149968,4,52000,Diesel,0,24.52,1248,88.5,7,695000,Rajasthan
Hyundai,i20,777000,1289000,8,70000,Petrol,0,18.5,1197,82.85,5,400000,West Bengal
Hyundai,Grand,610000,916000,1,20000,Petrol,0,20.7,1197,81.86,5,650000,Karnataka
Hyundai,Grand,689359.8901,724879.1209,6,70000,Diesel,0,24,1120,70,5,455000,Jammu and Kashmir
Maruti,Wagon R,526000,707000,13,100000,Petrol,0,18.9,1061,67,5,150000,Maharashtra
Honda,Amaze,699000,989000,3,50000,Petrol,0,17.8,1198,86.7,5,550000,Madhya Pradesh
Hyundai,i20,974000,1309000,6,67000,Diesel,0,22.54,1396,88.73,5,500000,Gujarat
Hyundai,Verna,1183685.851,1732925.659,8,70000,Diesel,0,22.32,1582,126.3,5,365000,Maharashtra
Honda,Amaze,704000,990000,2,21100,Petrol,1,18.1,1199,88.7,5,775000,Madhya Pradesh
Hyundai,Grand,681000,716000,6,50000,Petrol,0,18.9,1197,82,5,310000,Rajasthan
Hyundai,Venue,806000,1375000,2,27594,Petrol,0,18.27,998,118.35,5,995000,West Bengal
Hyundai,i10,698320,729333.3333,9,70000,Petrol,0,19.81,1086,68.05,5,190000,Karnataka
Toyota,Innova,1990000,2990000,5,37000,Diesel,1,11.36,2755,171.5,7,1575000,Jammu and Kashmir
Honda,WR-V,982000,1116000,2,25000,Petrol,0,17.5,1199,88.7,5,906000,Tamil Nadu
Ford,Ecosport,1043000,1374000,4,35000,Diesel,0,23,1498,98.96,5,785000,Uttar Pradesh
Maruti,Alto,357003.861,465401.5444,10,11266,Petrol,0,20.92,998,67.1,5,235000,Bihar
Maruti,XL6,1126000,1366000,2,12005,Petrol,1,17.99,1462,103.2,6,1200000,Kerala 
Mahindra,Bolero,893000,1093000,8,80000,Diesel,0,15.96,2523,62.1,7,470000,Punjab
Honda,City,1224000,1617000,10,119000,Petrol,0,17,1497,118,5,400000,Haryana
Kia,Seltos,1152000,2026000,1,3500,Petrol,1,16.8,1497,113.4,5,1490000,Himachal Pradesh
Maruti,Baleno,668000,1042000,2,11000,Petrol,0,21.4,1197,83.1,5,535000,Sikkim
Skoda,Rapid,892632.6531,1563551.02,5,47612,Diesel,0,21.13,1498,108.6,5,590000,Goa
Renault,KWID,345000,572000,5,41000,Petrol,0,25.17,799,53.3,5,235000,Nagaland
Hyundai,Creta,1158000,2059000,2,21000,Petrol,0,15.8,1591,121.3,5,1250000,Andhra Pradesh
Maruti,Wagon R,516000,694000,6,120000,Petrol,0,20.51,998,67.04,5,300000,Gujarat
BMW,X1,4618000,4773000,2,22450,Diesel,1,20.68,1995,190,5,3011000,Maharashtra
Maruti,Swift,635000,930000,1,10000,Petrol,0,21.21,1197,81.8,5,615000,Madhya Pradesh
Renault,KWID,362000,609000,5,50000,Petrol,0,25.17,799,53.3,5,250000,Rajasthan
Mahindra,XUV500,1645000,2344000,6,42000,Diesel,0,16,2179,140,7,925000,West Bengal
Maruti,Swift Dzire,675762.0482,990132.5301,2,14000,Diesel,0,19.3,1248,73.9,5,725000,Karnataka
Renault,KWID,381000,629000,3,10000,Petrol,0,23.01,999,67,5,350000,Jammu and Kashmir
Maruti,Wagon R,536000,712000,4,70000,Petrol,0,20.51,998,67.04,5,360000,Maharashtra
Honda,City,1400000,1649000,6,70000,Diesel,0,25.1,1498,98.6,5,700000,Madhya Pradesh
